date,region_from,region_to,value
2/18/2020,fid011,fid012,124
5/10/2020,fid011,fid012,152
2/19/2020,fid011,fid012,103
5/4/2020,fid011,fid012,114
2/25/2020,fid011,fid012,99
2/27/2020,fid011,fid012,96
5/12/2020,fid011,fid012,85
5/6/2020,fid011,fid012,117
5/7/2020,fid011,fid012,92
5/13/2020,fid011,fid012,115
2/26/2020,fid011,fid012,89
3/15/2020,fid011,fid012,110
4/8/2020,fid011,fid012,88
4/20/2020,fid011,fid012,100
3/29/2020,fid011,fid012,93
4/21/2020,fid011,fid012,104
3/28/2020,fid011,fid012,85
4/9/2020,fid011,fid012,100
3/14/2020,fid011,fid012,84
3/2/2020,fid011,fid012,140
3/16/2020,fid011,fid012,121
4/23/2020,fid011,fid012,88
4/22/2020,fid011,fid012,100
3/17/2020,fid011,fid012,117
3/3/2020,fid011,fid012,135
4/26/2020,fid011,fid012,122
3/7/2020,fid011,fid012,147
3/13/2020,fid011,fid012,136
3/6/2020,fid011,fid012,144
4/27/2020,fid011,fid012,101
4/25/2020,fid011,fid012,117
4/19/2020,fid011,fid012,97
3/5/2020,fid011,fid012,113
4/18/2020,fid011,fid012,85
4/30/2020,fid011,fid012,117
4/24/2020,fid011,fid012,117
3/20/2020,fid012,fid001,22
3/8/2020,fid012,fid001,22
3/21/2020,fid012,fid001,20
3/23/2020,fid012,fid001,20
3/22/2020,fid012,fid001,22
3/19/2020,fid012,fid001,23
3/18/2020,fid012,fid001,17
5/22/2020,fid012,fid001,17
2/3/2020,fid012,fid001,19
2/17/2020,fid012,fid001,21
2/2/2020,fid012,fid001,22
2/28/2020,fid012,fid001,17
2/14/2020,fid012,fid001,18
2/1/2020,fid012,fid001,25
2/15/2020,fid012,fid001,23
5/20/2020,fid012,fid001,16
2/29/2020,fid012,fid001,22
2/5/2020,fid012,fid001,25
5/25/2020,fid012,fid001,15
2/6/2020,fid012,fid001,24
2/12/2020,fid012,fid001,23
5/27/2020,fid012,fid001,26
2/7/2020,fid012,fid001,23
2/23/2020,fid012,fid001,17
2/9/2020,fid012,fid001,26
2/20/2020,fid012,fid001,22
2/8/2020,fid012,fid001,26
2/24/2020,fid012,fid001,15
2/18/2020,fid012,fid001,15
2/19/2020,fid012,fid001,20
2/25/2020,fid012,fid001,17
2/27/2020,fid012,fid001,16
2/26/2020,fid012,fid001,16
3/15/2020,fid012,fid001,17
3/29/2020,fid012,fid001,21
3/16/2020,fid012,fid001,14
4/22/2020,fid012,fid001,16
3/13/2020,fid012,fid001,19
3/6/2020,fid012,fid001,18
3/20/2020,fid012,fid002,18
3/8/2020,fid012,fid002,28
3/9/2020,fid012,fid002,36
3/21/2020,fid012,fid002,20
3/23/2020,fid012,fid002,16
3/22/2020,fid012,fid002,20
3/26/2020,fid012,fid002,17
3/27/2020,fid012,fid002,19
3/19/2020,fid012,fid002,34
3/18/2020,fid012,fid002,29
2/3/2020,fid012,fid002,26
2/2/2020,fid012,fid002,25
5/23/2020,fid012,fid002,21
2/28/2020,fid012,fid002,16
2/14/2020,fid012,fid002,17
5/9/2020,fid012,fid002,15
2/1/2020,fid012,fid002,27
5/8/2020,fid012,fid002,16
2/15/2020,fid012,fid002,20
2/29/2020,fid012,fid002,23
2/5/2020,fid012,fid002,25
5/24/2020,fid012,fid002,19
5/31/2020,fid012,fid002,21
2/10/2020,fid012,fid002,27
2/6/2020,fid012,fid002,22
2/12/2020,fid012,fid002,24
2/13/2020,fid012,fid002,19
2/7/2020,fid012,fid002,34
2/22/2020,fid012,fid002,22
2/23/2020,fid012,fid002,20
2/9/2020,fid012,fid002,23
2/21/2020,fid012,fid002,21
2/20/2020,fid012,fid002,14
2/8/2020,fid012,fid002,27
2/24/2020,fid012,fid002,27
2/18/2020,fid012,fid002,18
2/19/2020,fid012,fid002,15
2/25/2020,fid012,fid002,18
2/26/2020,fid012,fid002,17
3/15/2020,fid012,fid002,20
3/29/2020,fid012,fid002,19
3/28/2020,fid012,fid002,14
3/14/2020,fid012,fid002,18
3/2/2020,fid012,fid002,26
3/16/2020,fid012,fid002,24
3/17/2020,fid012,fid002,30
3/3/2020,fid012,fid002,23
3/7/2020,fid012,fid002,37
3/13/2020,fid012,fid002,23
3/6/2020,fid012,fid002,26
3/5/2020,fid012,fid002,28
3/20/2020,fid012,fid003,17
3/9/2020,fid012,fid003,17
3/21/2020,fid012,fid003,26
3/19/2020,fid012,fid003,24
3/18/2020,fid012,fid003,25
2/3/2020,fid012,fid003,21
2/2/2020,fid012,fid003,20
2/14/2020,fid012,fid003,21
2/1/2020,fid012,fid003,27
2/15/2020,fid012,fid003,35
2/29/2020,fid012,fid003,22
2/5/2020,fid012,fid003,22
2/10/2020,fid012,fid003,20
2/12/2020,fid012,fid003,15
2/13/2020,fid012,fid003,17
5/17/2020,fid012,fid003,14
2/22/2020,fid012,fid003,18
2/23/2020,fid012,fid003,18
2/9/2020,fid012,fid003,19
5/14/2020,fid012,fid003,17
2/21/2020,fid012,fid003,26
2/20/2020,fid012,fid003,17
5/1/2020,fid012,fid003,18
2/24/2020,fid012,fid003,24
2/19/2020,fid012,fid003,25
5/6/2020,fid012,fid003,18
2/26/2020,fid012,fid003,22
3/15/2020,fid012,fid003,21
3/29/2020,fid012,fid003,21
3/14/2020,fid012,fid003,17
3/2/2020,fid012,fid003,29
3/16/2020,fid012,fid003,21
3/17/2020,fid012,fid003,23
3/3/2020,fid012,fid003,25
4/26/2020,fid012,fid003,19
3/7/2020,fid012,fid003,19
3/5/2020,fid012,fid003,20
3/20/2020,fid012,fid006,29
4/29/2020,fid012,fid006,29
4/1/2020,fid012,fid006,19
3/8/2020,fid012,fid006,25
4/15/2020,fid012,fid006,29
4/14/2020,fid012,fid006,78
3/9/2020,fid012,fid006,39
3/21/2020,fid012,fid006,28
4/28/2020,fid012,fid006,19
3/23/2020,fid012,fid006,18
4/16/2020,fid012,fid006,22
4/2/2020,fid012,fid006,24
3/22/2020,fid012,fid006,24
4/13/2020,fid012,fid006,100
4/12/2020,fid012,fid006,77
4/10/2020,fid012,fid006,65
3/19/2020,fid012,fid006,123
3/25/2020,fid012,fid006,24
3/24/2020,fid012,fid006,27
4/11/2020,fid012,fid006,98
3/18/2020,fid012,fid006,33
2/3/2020,fid012,fid006,17
2/17/2020,fid012,fid006,36
2/2/2020,fid012,fid006,30
5/23/2020,fid012,fid006,19
2/28/2020,fid012,fid006,23
2/14/2020,fid012,fid006,25
2/1/2020,fid012,fid006,29
2/15/2020,fid012,fid006,14
5/20/2020,fid012,fid006,16
2/29/2020,fid012,fid006,16
2/11/2020,fid012,fid006,32
5/18/2020,fid012,fid006,18
2/5/2020,fid012,fid006,34
5/24/2020,fid012,fid006,21
5/30/2020,fid012,fid006,25
5/25/2020,fid012,fid006,25
2/10/2020,fid012,fid006,32
2/6/2020,fid012,fid006,32
2/12/2020,fid012,fid006,27
5/27/2020,fid012,fid006,36
5/26/2020,fid012,fid006,45
2/13/2020,fid012,fid006,18
2/7/2020,fid012,fid006,23
5/3/2020,fid012,fid006,36
2/23/2020,fid012,fid006,38
5/2/2020,fid012,fid006,34
5/16/2020,fid012,fid006,21
2/9/2020,fid012,fid006,40
5/14/2020,fid012,fid006,19
2/21/2020,fid012,fid006,28
5/28/2020,fid012,fid006,28
2/20/2020,fid012,fid006,31
5/29/2020,fid012,fid006,21
5/1/2020,fid012,fid006,20
2/24/2020,fid012,fid006,31
5/5/2020,fid012,fid006,28
5/11/2020,fid012,fid006,25
2/18/2020,fid012,fid006,20
2/19/2020,fid012,fid006,20
5/4/2020,fid012,fid006,43
2/25/2020,fid012,fid006,18
2/27/2020,fid012,fid006,18
5/12/2020,fid012,fid006,17
5/6/2020,fid012,fid006,33
5/13/2020,fid012,fid006,24
2/26/2020,fid012,fid006,18
3/15/2020,fid012,fid006,15
4/8/2020,fid012,fid006,22
3/29/2020,fid012,fid006,17
4/21/2020,fid012,fid006,23
4/9/2020,fid012,fid006,21
3/14/2020,fid012,fid006,24
3/2/2020,fid012,fid006,26
4/23/2020,fid012,fid006,16
3/17/2020,fid012,fid006,32
3/3/2020,fid012,fid006,30
3/7/2020,fid012,fid006,22
3/6/2020,fid012,fid006,30
4/27/2020,fid012,fid006,15
3/5/2020,fid012,fid006,18
4/18/2020,fid012,fid006,17
4/24/2020,fid012,fid006,15
3/20/2020,fid012,fid008,45
3/8/2020,fid012,fid008,45
4/15/2020,fid012,fid008,17
4/14/2020,fid012,fid008,19
3/9/2020,fid012,fid008,15
3/21/2020,fid012,fid008,27
3/23/2020,fid012,fid008,14
3/22/2020,fid012,fid008,28
4/13/2020,fid012,fid008,14
3/26/2020,fid012,fid008,20
3/27/2020,fid012,fid008,15
4/10/2020,fid012,fid008,19
3/19/2020,fid012,fid008,38
3/25/2020,fid012,fid008,24
3/24/2020,fid012,fid008,20
3/30/2020,fid012,fid008,15
3/18/2020,fid012,fid008,50
5/22/2020,fid012,fid008,24
2/3/2020,fid012,fid008,31
2/17/2020,fid012,fid008,30
2/2/2020,fid012,fid008,52
5/23/2020,fid012,fid008,19
5/21/2020,fid012,fid008,15
2/28/2020,fid012,fid008,65
2/14/2020,fid012,fid008,35
5/9/2020,fid012,fid008,22
2/1/2020,fid012,fid008,26
2/15/2020,fid012,fid008,36
5/20/2020,fid012,fid008,17
2/29/2020,fid012,fid008,36
2/11/2020,fid012,fid008,24
2/5/2020,fid012,fid008,42
5/31/2020,fid012,fid008,23
5/25/2020,fid012,fid008,21
2/10/2020,fid012,fid008,24
2/6/2020,fid012,fid008,44
2/12/2020,fid012,fid008,20
5/27/2020,fid012,fid008,19
2/13/2020,fid012,fid008,34
2/7/2020,fid012,fid008,40
5/17/2020,fid012,fid008,16
5/3/2020,fid012,fid008,15
2/22/2020,fid012,fid008,22
2/23/2020,fid012,fid008,36
2/9/2020,fid012,fid008,55
2/21/2020,fid012,fid008,37
2/20/2020,fid012,fid008,45
5/29/2020,fid012,fid008,19
5/15/2020,fid012,fid008,29
2/8/2020,fid012,fid008,24
2/24/2020,fid012,fid008,27
2/18/2020,fid012,fid008,27
5/10/2020,fid012,fid008,19
2/19/2020,fid012,fid008,34
2/25/2020,fid012,fid008,18
2/27/2020,fid012,fid008,33
5/6/2020,fid012,fid008,18
2/26/2020,fid012,fid008,32
3/15/2020,fid012,fid008,33
3/29/2020,fid012,fid008,29
4/21/2020,fid012,fid008,20
3/28/2020,fid012,fid008,15
3/14/2020,fid012,fid008,31
3/2/2020,fid012,fid008,25
3/16/2020,fid012,fid008,28
4/23/2020,fid012,fid008,21
3/17/2020,fid012,fid008,57
3/3/2020,fid012,fid008,26
3/7/2020,fid012,fid008,26
3/13/2020,fid012,fid008,40
3/6/2020,fid012,fid008,37
4/27/2020,fid012,fid008,16
3/5/2020,fid012,fid008,28
3/20/2020,fid012,fid010,371
4/29/2020,fid012,fid010,222
4/1/2020,fid012,fid010,161
3/8/2020,fid012,fid010,365
4/15/2020,fid012,fid010,193
4/14/2020,fid012,fid010,206
3/9/2020,fid012,fid010,392
3/21/2020,fid012,fid010,352
4/28/2020,fid012,fid010,208
3/23/2020,fid012,fid010,297
4/16/2020,fid012,fid010,178
4/2/2020,fid012,fid010,169
4/3/2020,fid012,fid010,219
4/17/2020,fid012,fid010,251
3/22/2020,fid012,fid010,331
4/13/2020,fid012,fid010,229
4/7/2020,fid012,fid010,168
3/26/2020,fid012,fid010,243
3/27/2020,fid012,fid010,319
4/6/2020,fid012,fid010,198
4/12/2020,fid012,fid010,205
4/4/2020,fid012,fid010,178
4/10/2020,fid012,fid010,182
3/19/2020,fid012,fid010,299
3/31/2020,fid012,fid010,198
3/25/2020,fid012,fid010,248
3/24/2020,fid012,fid010,271
3/30/2020,fid012,fid010,215
4/11/2020,fid012,fid010,208
3/18/2020,fid012,fid010,515
4/5/2020,fid012,fid010,186
5/22/2020,fid012,fid010,307
2/3/2020,fid012,fid010,419
2/17/2020,fid012,fid010,275
2/2/2020,fid012,fid010,509
5/23/2020,fid012,fid010,236
5/21/2020,fid012,fid010,233
2/28/2020,fid012,fid010,470
2/14/2020,fid012,fid010,431
5/9/2020,fid012,fid010,188
2/1/2020,fid012,fid010,389
5/8/2020,fid012,fid010,225
2/15/2020,fid012,fid010,456
5/20/2020,fid012,fid010,168
2/29/2020,fid012,fid010,444
2/11/2020,fid012,fid010,417
5/18/2020,fid012,fid010,230
2/5/2020,fid012,fid010,405
5/24/2020,fid012,fid010,132
5/30/2020,fid012,fid010,258
5/31/2020,fid012,fid010,237
5/25/2020,fid012,fid010,211
2/10/2020,fid012,fid010,336
5/19/2020,fid012,fid010,202
2/6/2020,fid012,fid010,414
2/12/2020,fid012,fid010,359
5/27/2020,fid012,fid010,305
5/26/2020,fid012,fid010,259
2/13/2020,fid012,fid010,409
2/7/2020,fid012,fid010,447
5/17/2020,fid012,fid010,213
5/3/2020,fid012,fid010,214
2/22/2020,fid012,fid010,335
2/23/2020,fid012,fid010,426
5/2/2020,fid012,fid010,176
5/16/2020,fid012,fid010,169
2/9/2020,fid012,fid010,469
5/14/2020,fid012,fid010,252
2/21/2020,fid012,fid010,401
5/28/2020,fid012,fid010,210
2/20/2020,fid012,fid010,434
5/29/2020,fid012,fid010,256
5/15/2020,fid012,fid010,228
5/1/2020,fid012,fid010,213
2/8/2020,fid012,fid010,387
2/24/2020,fid012,fid010,390
5/5/2020,fid012,fid010,255
5/11/2020,fid012,fid010,231
2/18/2020,fid012,fid010,400
5/10/2020,fid012,fid010,224
2/19/2020,fid012,fid010,328
5/4/2020,fid012,fid010,220
2/25/2020,fid012,fid010,383
2/27/2020,fid012,fid010,350
5/12/2020,fid012,fid010,209
5/6/2020,fid012,fid010,247
5/7/2020,fid012,fid010,246
5/13/2020,fid012,fid010,242
2/26/2020,fid012,fid010,371
3/15/2020,fid012,fid010,365
4/8/2020,fid012,fid010,210
4/20/2020,fid012,fid010,250
3/29/2020,fid012,fid010,273
4/21/2020,fid012,fid010,258
3/28/2020,fid012,fid010,247
4/9/2020,fid012,fid010,157
3/14/2020,fid012,fid010,332
3/2/2020,fid012,fid010,433
3/16/2020,fid012,fid010,397
4/23/2020,fid012,fid010,316
4/22/2020,fid012,fid010,218
3/17/2020,fid012,fid010,468
3/3/2020,fid012,fid010,356
4/26/2020,fid012,fid010,208
3/7/2020,fid012,fid010,411
3/13/2020,fid012,fid010,409
3/6/2020,fid012,fid010,417
4/27/2020,fid012,fid010,217
4/25/2020,fid012,fid010,241
4/19/2020,fid012,fid010,134
3/5/2020,fid012,fid010,423
4/18/2020,fid012,fid010,137
4/30/2020,fid012,fid010,256
4/24/2020,fid012,fid010,221
3/20/2020,fid012,fid011,136
4/29/2020,fid012,fid011,88
4/1/2020,fid012,fid011,77
3/8/2020,fid012,fid011,126
4/15/2020,fid012,fid011,97
4/14/2020,fid012,fid011,115
3/9/2020,fid012,fid011,106
3/21/2020,fid012,fid011,108
4/28/2020,fid012,fid011,86
3/23/2020,fid012,fid011,111
4/16/2020,fid012,fid011,92
4/2/2020,fid012,fid011,71
4/3/2020,fid012,fid011,92
4/17/2020,fid012,fid011,89
3/22/2020,fid012,fid011,132
4/13/2020,fid012,fid011,98
4/7/2020,fid012,fid011,96
3/26/2020,fid012,fid011,112
3/27/2020,fid012,fid011,159
4/6/2020,fid012,fid011,80
4/12/2020,fid012,fid011,118
4/4/2020,fid012,fid011,87
4/10/2020,fid012,fid011,115
3/19/2020,fid012,fid011,114
3/31/2020,fid012,fid011,82
3/25/2020,fid012,fid011,111
3/24/2020,fid012,fid011,106
3/30/2020,fid012,fid011,73
4/11/2020,fid012,fid011,80
3/18/2020,fid012,fid011,121
4/5/2020,fid012,fid011,77
5/22/2020,fid012,fid011,139
2/3/2020,fid012,fid011,124
2/17/2020,fid012,fid011,100
2/2/2020,fid012,fid011,138
5/23/2020,fid012,fid011,107
5/21/2020,fid012,fid011,118
2/28/2020,fid012,fid011,153
2/14/2020,fid012,fid011,149
5/9/2020,fid012,fid011,155
2/1/2020,fid012,fid011,142
5/8/2020,fid012,fid011,112
2/15/2020,fid012,fid011,107
5/20/2020,fid012,fid011,111
2/29/2020,fid012,fid011,164
2/11/2020,fid012,fid011,97
5/18/2020,fid012,fid011,85
2/5/2020,fid012,fid011,137
5/24/2020,fid012,fid011,138
5/30/2020,fid012,fid011,132
5/31/2020,fid012,fid011,124
5/25/2020,fid012,fid011,169
2/10/2020,fid012,fid011,131
5/19/2020,fid012,fid011,106
2/6/2020,fid012,fid011,96
2/12/2020,fid012,fid011,94
5/27/2020,fid012,fid011,161
5/26/2020,fid012,fid011,152
2/13/2020,fid012,fid011,128
2/7/2020,fid012,fid011,116
5/17/2020,fid012,fid011,181
5/3/2020,fid012,fid011,96
2/22/2020,fid012,fid011,111
2/23/2020,fid012,fid011,94
5/2/2020,fid012,fid011,108
5/16/2020,fid012,fid011,134
2/9/2020,fid012,fid011,122
5/14/2020,fid012,fid011,119
2/21/2020,fid012,fid011,117
5/28/2020,fid012,fid011,129
2/20/2020,fid012,fid011,131
5/29/2020,fid012,fid011,150
5/15/2020,fid012,fid011,110
5/1/2020,fid012,fid011,104
2/8/2020,fid012,fid011,111
2/24/2020,fid012,fid011,93
5/5/2020,fid012,fid011,90
5/11/2020,fid012,fid011,91
2/18/2020,fid012,fid011,113
5/10/2020,fid012,fid011,155
2/19/2020,fid012,fid011,106
5/4/2020,fid012,fid011,92
2/25/2020,fid012,fid011,73
2/27/2020,fid012,fid011,127
5/12/2020,fid012,fid011,85
5/6/2020,fid012,fid011,103
5/7/2020,fid012,fid011,98
5/13/2020,fid012,fid011,106
2/26/2020,fid012,fid011,95
3/15/2020,fid012,fid011,95
4/8/2020,fid012,fid011,91
4/20/2020,fid012,fid011,111
3/29/2020,fid012,fid011,86
4/21/2020,fid012,fid011,84
3/28/2020,fid012,fid011,99
4/9/2020,fid012,fid011,118
3/14/2020,fid012,fid011,128
3/2/2020,fid012,fid011,124
3/16/2020,fid012,fid011,110
4/23/2020,fid012,fid011,91
4/22/2020,fid012,fid011,103
3/17/2020,fid012,fid011,123
3/3/2020,fid012,fid011,109
4/26/2020,fid012,fid011,80
3/7/2020,fid012,fid011,103
3/13/2020,fid012,fid011,108
3/6/2020,fid012,fid011,127
4/27/2020,fid012,fid011,116
4/25/2020,fid012,fid011,113
4/19/2020,fid012,fid011,109
3/5/2020,fid012,fid011,155
4/18/2020,fid012,fid011,90
4/30/2020,fid012,fid011,112
4/24/2020,fid012,fid011,92
3/20/2020,fid012,fid012,34104
4/29/2020,fid012,fid012,35535
4/1/2020,fid012,fid012,35462
3/8/2020,fid012,fid012,35602
4/15/2020,fid012,fid012,37439
4/14/2020,fid012,fid012,32810
3/9/2020,fid012,fid012,34739
3/21/2020,fid012,fid012,35284
4/28/2020,fid012,fid012,34966
3/23/2020,fid012,fid012,34225
4/16/2020,fid012,fid012,32939
4/2/2020,fid012,fid012,35252
4/3/2020,fid012,fid012,34166
4/17/2020,fid012,fid012,35538
3/22/2020,fid012,fid012,34913
4/13/2020,fid012,fid012,34163
4/7/2020,fid012,fid012,35545
3/26/2020,fid012,fid012,35093
3/27/2020,fid012,fid012,35880
4/6/2020,fid012,fid012,32918
4/12/2020,fid012,fid012,32439
4/4/2020,fid012,fid012,34148
4/10/2020,fid012,fid012,30763
3/19/2020,fid012,fid012,34972
3/31/2020,fid012,fid012,36725
3/25/2020,fid012,fid012,35033
3/24/2020,fid012,fid012,35961
3/30/2020,fid012,fid012,35692
4/11/2020,fid012,fid012,33017
3/18/2020,fid012,fid012,35804
4/5/2020,fid012,fid012,33639
5/22/2020,fid012,fid012,39587
2/3/2020,fid012,fid012,37031
2/17/2020,fid012,fid012,34417
2/2/2020,fid012,fid012,38698
5/23/2020,fid012,fid012,33406
5/21/2020,fid012,fid012,33605
2/28/2020,fid012,fid012,35088
2/14/2020,fid012,fid012,39376
5/9/2020,fid012,fid012,34381
2/1/2020,fid012,fid012,39606
5/8/2020,fid012,fid012,36169
2/15/2020,fid012,fid012,38478
5/20/2020,fid012,fid012,35485
2/29/2020,fid012,fid012,35791
2/11/2020,fid012,fid012,38059
5/18/2020,fid012,fid012,31320
2/5/2020,fid012,fid012,39020
5/24/2020,fid012,fid012,33791
5/30/2020,fid012,fid012,33442
5/31/2020,fid012,fid012,32903
5/25/2020,fid012,fid012,30817
2/10/2020,fid012,fid012,36924
5/19/2020,fid012,fid012,36505
2/6/2020,fid012,fid012,37353
2/12/2020,fid012,fid012,37605
5/27/2020,fid012,fid012,35095
5/26/2020,fid012,fid012,34189
2/13/2020,fid012,fid012,36336
2/7/2020,fid012,fid012,38132
5/17/2020,fid012,fid012,29368
5/3/2020,fid012,fid012,30859
2/22/2020,fid012,fid012,35161
2/23/2020,fid012,fid012,34072
5/2/2020,fid012,fid012,32820
5/16/2020,fid012,fid012,30708
2/9/2020,fid012,fid012,38926
5/14/2020,fid012,fid012,33331
2/21/2020,fid012,fid012,36135
5/28/2020,fid012,fid012,33894
2/20/2020,fid012,fid012,37827
5/29/2020,fid012,fid012,34929
5/15/2020,fid012,fid012,33982
5/1/2020,fid012,fid012,30392
2/8/2020,fid012,fid012,38095
2/24/2020,fid012,fid012,34913
5/5/2020,fid012,fid012,36322
5/11/2020,fid012,fid012,36908
2/18/2020,fid012,fid012,37936
5/10/2020,fid012,fid012,37892
2/19/2020,fid012,fid012,36842
5/4/2020,fid012,fid012,33620
2/25/2020,fid012,fid012,34420
2/27/2020,fid012,fid012,37264
5/12/2020,fid012,fid012,34660
5/6/2020,fid012,fid012,36235
5/7/2020,fid012,fid012,39844
5/13/2020,fid012,fid012,35798
2/26/2020,fid012,fid012,36565
3/15/2020,fid012,fid012,32991
4/8/2020,fid012,fid012,33064
4/20/2020,fid012,fid012,36714
3/29/2020,fid012,fid012,34302
4/21/2020,fid012,fid012,35598
3/28/2020,fid012,fid012,33834
4/9/2020,fid012,fid012,34349
3/14/2020,fid012,fid012,35148
3/2/2020,fid012,fid012,38635
3/16/2020,fid012,fid012,37809
4/23/2020,fid012,fid012,37180
4/22/2020,fid012,fid012,33921
3/17/2020,fid012,fid012,34751
3/3/2020,fid012,fid012,35651
4/26/2020,fid012,fid012,30482
3/7/2020,fid012,fid012,36121
3/13/2020,fid012,fid012,32674
3/6/2020,fid012,fid012,36368
4/27/2020,fid012,fid012,34091
4/25/2020,fid012,fid012,35556
4/19/2020,fid012,fid012,32169
3/5/2020,fid012,fid012,36092
4/18/2020,fid012,fid012,37625
4/30/2020,fid012,fid012,36145
4/24/2020,fid012,fid012,33393
3/20/2020,fid012,fid013,90
4/29/2020,fid012,fid013,68
4/1/2020,fid012,fid013,90
3/8/2020,fid012,fid013,108
4/15/2020,fid012,fid013,63
4/14/2020,fid012,fid013,69
3/9/2020,fid012,fid013,88
3/21/2020,fid012,fid013,118
4/28/2020,fid012,fid013,81
3/23/2020,fid012,fid013,118
4/16/2020,fid012,fid013,58
4/2/2020,fid012,fid013,100
4/3/2020,fid012,fid013,63
4/17/2020,fid012,fid013,63
3/22/2020,fid012,fid013,123
4/13/2020,fid012,fid013,74
4/7/2020,fid012,fid013,81
3/26/2020,fid012,fid013,108
3/27/2020,fid012,fid013,91
4/6/2020,fid012,fid013,86
4/12/2020,fid012,fid013,82
4/4/2020,fid012,fid013,80
4/10/2020,fid012,fid013,81
3/19/2020,fid012,fid013,112
3/31/2020,fid012,fid013,93
3/25/2020,fid012,fid013,110
3/24/2020,fid012,fid013,105
3/30/2020,fid012,fid013,106
4/11/2020,fid012,fid013,80
3/18/2020,fid012,fid013,56
4/5/2020,fid012,fid013,77
5/22/2020,fid012,fid013,92
2/3/2020,fid012,fid013,112
2/17/2020,fid012,fid013,92
2/2/2020,fid012,fid013,119
5/23/2020,fid012,fid013,67
5/21/2020,fid012,fid013,80
2/28/2020,fid012,fid013,89
2/14/2020,fid012,fid013,97
5/9/2020,fid012,fid013,83
2/1/2020,fid012,fid013,106
5/8/2020,fid012,fid013,98
2/15/2020,fid012,fid013,112
5/20/2020,fid012,fid013,73
2/29/2020,fid012,fid013,113
2/11/2020,fid012,fid013,100
5/18/2020,fid012,fid013,62
2/5/2020,fid012,fid013,94
5/24/2020,fid012,fid013,87
5/30/2020,fid012,fid013,83
5/31/2020,fid012,fid013,101
5/25/2020,fid012,fid013,86
2/10/2020,fid012,fid013,99
5/19/2020,fid012,fid013,81
2/6/2020,fid012,fid013,91
2/12/2020,fid012,fid013,89
5/27/2020,fid012,fid013,77
5/26/2020,fid012,fid013,80
2/13/2020,fid012,fid013,75
2/7/2020,fid012,fid013,88
5/17/2020,fid012,fid013,91
5/3/2020,fid012,fid013,86
2/22/2020,fid012,fid013,109
2/23/2020,fid012,fid013,95
5/2/2020,fid012,fid013,84
5/16/2020,fid012,fid013,81
2/9/2020,fid012,fid013,124
5/14/2020,fid012,fid013,79
2/21/2020,fid012,fid013,100
5/28/2020,fid012,fid013,88
2/20/2020,fid012,fid013,89
5/29/2020,fid012,fid013,87
5/15/2020,fid012,fid013,90
5/1/2020,fid012,fid013,93
2/8/2020,fid012,fid013,117
2/24/2020,fid012,fid013,85
5/5/2020,fid012,fid013,96
5/11/2020,fid012,fid013,83
2/18/2020,fid012,fid013,89
5/10/2020,fid012,fid013,85
2/19/2020,fid012,fid013,93
5/4/2020,fid012,fid013,98
2/25/2020,fid012,fid013,88
2/27/2020,fid012,fid013,71
5/12/2020,fid012,fid013,88
5/6/2020,fid012,fid013,89
5/7/2020,fid012,fid013,94
5/13/2020,fid012,fid013,86
2/26/2020,fid012,fid013,95
3/15/2020,fid012,fid013,79
4/8/2020,fid012,fid013,105
4/20/2020,fid012,fid013,85
3/29/2020,fid012,fid013,80
4/21/2020,fid012,fid013,77
3/28/2020,fid012,fid013,64
4/9/2020,fid012,fid013,97
3/14/2020,fid012,fid013,93
3/2/2020,fid012,fid013,74
3/16/2020,fid012,fid013,94
4/23/2020,fid012,fid013,86
4/22/2020,fid012,fid013,81
